lncRNA名称 adipose adrenal brain brain_R breast colon foreskin_R heart hela_R HLF_1_R HLF_2_R kidney liver liver_R lung lymphNode ovary placenta_R prostate skeltalMuscle testis testis_R thyroid leukocyte
NONHSAT066051.2 1.29238 2.63983 1.64927 0.0 1.50098 0.0 0.0 0.0736958 0.0 0.197189 0.515665 0.0 0.0011482 0.0 0.666674 1.2397 2.36743 0.000122913 0.0253945 0.613253 1.90793 0.0 2.21451 0.0
NONHSAT066124.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0702563 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.17243 0.109281 0.0
NONHSAT066155.2 0.179342 1.29876 0.0 1.19776 1.15411 1.10115 0.0 0.0996725 0.0 0.254672 0.470575 0.680501 0.169207 0.0 0.0 0.0 0.0 0.0 1.55236 0.0 0.701352 0.183747 0.120072 0.0
NONHSAT066189.2 0.0327388 0.259559 0.101161 0.0 0.0958576 0.0508986 0.0 0.0210913 0.0513881 0.197932 0.195781 0.0424246 0.0 0.0 0.0166639 0.0727246 0.00925887 0.0245383 0.049265 0.0 0.0634992 0.0473692 0.268754 0.0
NONHSAT066467.2 0.0 0.221208 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000162515 0.0 0.0 0.285978 0.0 0.0 0.0
NONHSAT066471.2 0.0 1.91366 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.078494 0.0 0.0 0.0 0.543575 0.0 0.0 0.155407 0.0 0.0 3.08418
NONHSAT066640.2 0.0141831 0.0 0.09847 0.0 0.0916715 0.0 0.0 0.11493 0.0 0.0129544 0.16724 0.178545 0.0 0.0 0.0918571 0.000952098 0.0 0.108841 0.122669 0.0438961 0.00364721 0.000222628 0.0143045 0.0661272
NONHSAT066666.2 0.0 0.0 0.0 0.117704 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.496609 0.0 0.0 0.0 0.0 0.0919694 0.0 0.0 0.0 0.138368 0.0 0.0 0.0
NONHSAT066861.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.186805 0.0
NONHSAT066862.2 0.0 0.0 0.725321 0.0 0.0 0.0 0.0 0.0 7.59855 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.52952 0.0 0.0 0.0 0.2088 0.0 0.0
NONHSAT067252.2 2.05647 3.51168 3.29718 2.27822 3.40945 3.25918 1.29583 3.91686 2.25312 3.63452 3.35297 4.57688 0.286032 0.0469621 2.19268 2.81523 5.55801 2.73394 4.01661 14.9824 8.61703 11.4134 4.19603 4.0724
NONHSAT067601.2 0.0 0.0 0.0778749 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.250227 0.0159903 0.248675 0.0 0.0 0.0625915 0.0 0.135498 0.0 0.0 0.0 0.0 0.0
NONHSAT068212.2 3.42551 4.85336 2.48813 2.25825 3.09993 3.00791 1.58822 1.11771 0.362817 3.72542 3.74025 3.24579 1.96538 0.154406 5.80791 5.0856 5.64202 1.22427 2.52889 1.40499 3.70255 1.53784 1.25824 1.6185
NONHSAT068223.2 8.47672 12.0068 11.8929 12.2307 12.4045 4.98425 3.05718 5.10238 4.88742 5.31272 5.62845 11.0454 3.86057 0.886494 8.59817 15.0366 15.6572 2.37493 9.21262 6.20161 7.84258 2.93121 7.85994 4.93557
NONHSAT068239.2 0.0 0.42262 0.0 0.0 0.109225 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.131117 0.0 0.0 0.524328 0.473456 0.0391586 0.169259
NONHSAT068374.2 0.275368 0.939857 0.261718 0.419717 0.177465 0.218929 0.43518 0.0639576 0.0451294 1.61059 1.38599 0.282037 27.0431 4.24498 0.386932 0.601351 0.261845 0.513518 0.138871 0.0 0.0742084 0.146357 0.407339 0.264829
NONHSAT068394.2 0.0 0.496049 1.27543 0.0 1.31962 0.0 0.931261 0.712165 0.909253 2.12566 2.4869 4.33326 2.41911 0.558183 1.45641 2.96214 1.87083 0.54386 0.738382 2.67699 2.56856 0.920462 0.0 0.567111
NONHSAT068460.2 0.00042525 0.155542 0.163189 0.361231 0.0 0.308627 0.000122962 0.394844 1.3092 0.20867 0.0898911 0.741901 0.373667 0.0 0.0 0.245492 0.372546 0.452879 0.738127 0.521434 0.131282 1.34796 0.643148 0.0
NONHSAT068461.2 0.241865 0.0 0.0 0.0 0.0 0.0 0.0 0.135579 0.667701 0.0 0.0 0.0 0.12908 0.0 0.0 0.0 0.0 0.940894 0.0 0.0 0.0 0.439751 0.0721875 0.0
NONHSAT069073.2 0.796817 2.12362 1.02553 1.29166 1.74143 0.657823 0.589685 0.471149 0.289525 1.42647 1.34352 2.29938 0.553249 0.12159 0.930234 2.43442 2.65544 0.547538 1.65448 0.47751 1.95566 0.752002 1.32789 1.37259
NONHSAT069763.2 0.0 0.232639 0.0135679 0.0462371 0.0665783 0.0544467 0.0 0.0149667 0.286791 0.0 0.196799 0.00110095 0.0 0.0 0.109851 0.330513 0.267614 0.78031 0.0174383 0.0 0.0249751 0.337315 0.204499 0.0
NONHSAT069766.2 0.276463 1.00445 0.0782113 0.944355 0.379194 0.486993 0.0 1.0236 0.762631 1.55289 1.25526 0.451559 0.111155 0.0 0.241537 1.66015 0.550566 1.03615 0.252669 0.716028 0.610159 1.54466 0.770317 0.106305
NONHSAT070233.2 0.0 0.0 0.490566 0.0 0.233757 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT070249.2 0.447117 0.0 2.99832 2.71437 0.346345 0.629785 1.40452 0.0 0.0 2.99658 3.36615 0.943015 0.256638 0.0 0.250846 0.0 0.55992 1.78479 0.353838 0.0 0.0693184 0.8199 1.84997 0.0
NONHSAT070651.2 0.0 0.00460644 0.00226157 0.0 0.0 0.0272374 0.0 0.0 0.0 0.0268458 0.0177058 0.00573266 0.000829727 0.0 0.00506431 0.0 0.000821472 0.0 0.0 0.0 0.00808429 0.0325499 0.0 0.0
NONHSAT070930.2 0.0640084 0.289291 0.138931 0.0 0.148984 0.0 0.340925 0.0884959 0.186896 0.221327 0.133807 0.0765741 0.174981 0.0 0.00874952 0.0 0.186894 0.312125 0.059711 0.0 0.252565 0.859773 0.669312 0.0301413
NONHSAT070931.2 0.786055 3.3399 2.7249 0.153028 2.58348 1.17985 0.0 0.0483607 0.0 0.0 0.0 1.19373 1.56931 0.649347 0.0 1.04352 2.59034 0.836578 0.354965 0.0 23.8347 0.0 5.19663 0.309703
NONHSAT070934.2 0.0 0.0 0.0 0.0 0.0 0.086578 0.0 0.0101035 0.647661 0.0 0.31482 0.261171 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.503316 0.0295787 0.0 0.0 0.0
NONHSAT071046.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071372.2 0.171693 0.268031 0.198703 0.150836 0.363224 0.0696822 0.134302 0.159802 0.0 0.0153643 0.062112 0.328688 0.0 0.0 0.156998 0.473793 0.619618 0.214073 0.387987 0.0406935 0.840394 1.23115 0.360383 0.230319
NONHSAT071375.2 0.0 0.185982 0.0 0.218376 0.0326037 0.0 0.0 0.0289932 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03334 0.0 0.0 0.1579 0.056069 0.0726131 0.0 0.0
NONHSAT071378.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071379.2 0.293805 0.225319 0.333445 0.686831 0.393492 0.356701 0.0 0.356203 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.212206 0.0 0.0 0.153665 0.0 0.0 0.0
NONHSAT071380.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071387.2 0.224338 0.360443 0.411423 0.18542 0.929114 0.0 0.0 0.296381 0.0 0.268938 0.229989 0.442818 0.13785 0.0 0.685599 0.143377 0.898846 0.552998 0.134806 0.0 0.735116 0.915087 0.485309 0.0
NONHSAT071394.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071396.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00532763 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071397.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0335234 0.0 0.0 0.0 0.140874 0.0 0.0 0.0 0.0 0.803156 0.0 0.0 0.0 0.0 0.0 0.0010903 0.0
NONHSAT071399.2 0.0 0.0 0.0 0.0 0.0 0.0 0.247877 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.128074
NONHSAT071400.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.275414
NONHSAT071407.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.312687 0.0 0.0 0.0 0.0 0.110104 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071408.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071410.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.43258 0.527422 0.0 0.250263 0.0 0.248433 0.0 0.0 0.0
NONHSAT071413.2 0.664117 0.0 0.000253554 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.68756 0.0
NONHSAT071416.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071418.2 0.155413 0.0 0.0 0.0 0.683874 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.424979 0.0 0.0 0.0 0.0 0.0700581 0.0 0.0 0.0
NONHSAT071419.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071420.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071421.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0336254 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071427.2 0.0 0.0 0.0 0.0224699 0.0 0.0 0.0 0.0 0.0 0.0 0.154902 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00205724 0.0 0.0
NONHSAT071429.2 0.697479 0.689702 0.0 0.160552 0.384084 0.119371 0.133143 0.069515 0.10824 0.0 0.0 0.364777 0.0876299 0.168325 0.0 0.274375 0.284245 0.48965 0.0 0.0 0.405706 0.152418 0.105534 0.0505714
NONHSAT071430.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0867892 0.0 0.0 0.0 0.0 0.0 0.136093 0.0 0.194045 0.0 0.0 0.0
NONHSAT071431.2 0.0 0.0 0.0 0.0 0.0145975 0.0 0.0 0.0 0.0 0.0 0.0 0.649322 0.0 0.0 0.0 0.00580329 0.0 0.0 0.406509 0.0 0.0 0.0 0.0 0.189815
NONHSAT071435.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.204533 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0293135 0.0 0.188447 0.0 0.0939119 0.0 0.0231518 0.0
NONHSAT071436.2 0.0236439 0.0649458 0.0964169 0.0 0.138721 0.105204 0.0 0.0 0.346555 0.0 0.0 0.0 0.153051 0.0 0.0522197 0.131025 0.0504195 0.552198 0.0316854 0.0202402 0.371817 0.212758 0.0407503 0.0819658
NONHSAT071437.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0407051 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071438.2 0.162906 0.208409 0.0 0.557487 0.0 0.0 0.0 0.177864 0.0 0.0 0.0 0.447525 0.40067 0.0 0.0 0.578706 0.164806 0.185211 0.0842031 0.295283 0.289623 0.972284 0.0811752 0.0
NONHSAT071439.2 0.0 0.417624 0.299782 0.443498 0.0 0.231298 0.0 0.0 0.145757 0.459623 0.376797 0.0 0.0 0.0 0.0 0.170898 0.292814 0.15137 0.0 0.0 0.171894 0.565353 0.0 0.0
NONHSAT071440.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.196845 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071441.2 0.0 0.0 0.0 0.281701 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.555059 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25865
NONHSAT071442.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071446.2 0.0495918 0.331687 0.0 1.2435 0.012202 0.180022 0.0 0.0403574 0.0 0.0808573 0.059804 0.185461 0.0716152 0.0 0.159051 0.0479403 0.00528618 0.0124895 0.471073 0.0 0.00447837 1.26071 0.0410344 0.0054609
NONHSAT071448.2 0.0 0.160272 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.275091 0.0658734 0.0 0.0 0.0 0.0 0.0 0.467314 0.0 0.0 0.0 0.266942 0.0 0.0 0.0
NONHSAT071450.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07075 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0609166 0.0
NONHSAT071451.2 0.0 0.289338 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT071457.2 0.0 0.278153 0.022994 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0759874 0.0 0.0 0.0
NONHSAT071518.2 0.0 0.0 0.217852 0.115946 0.0761092 0.0 0.126732 0.0 0.0 0.0899824 0.133455 0.0972829 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.063289 0.0709502 0.330437 0.021334 0.0
NONHSAT071519.2 0.0 0.0777251 0.0518582 0.0 0.0 0.170117 0.158543 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.121082 0.178396 0.0 0.0 0.382412 0.788945 0.0 0.0
NONHSAT071808.2 4.96265 4.47158 5.03756 1.92659 10.1443 5.96322 2.74166 6.05921 2.18466 3.09194 2.95131 5.56482 3.07335 1.60104 3.09029 3.80981 7.03191 1.63503 3.72755 5.64246 5.74179 1.29079 3.8489 4.92454
NONHSAT072144.2 39.4729 53.2019 9.50615 8.35891 37.0978 18.5982 122.491 5.92885 15.4745 185.405 194.028 10.1972 1.6472 0.3076 59.8475 24.6091 7.68245 21.6861 10.281 2.50895 10.4693 1.12655 17.7477 38.1577
NONHSAT072149.2 0.0 0.446075 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.29878 0.0 0.0 0.0 0.0 1.41007 0.981392 0.0 0.0 0.0 0.0 0.0 0.0767508 0.760181 0.0
NONHSAT072549.2 10.8669 7.42432 4.12531 4.58692 6.9199 4.72774 3.71281 9.22954 1.53778 5.07111 5.04433 9.76337 4.90313 1.45577 4.76283 5.62678 7.69527 3.278 6.87434 5.08129 5.328 1.81851 7.27201 17.1291
NONHSAT073636.2 0.104735 0.0 0.293522 0.0 1.22482 0.262919 5.18123 0.27842 1.24807 0.843322 3.01885 0.028442 0.0 0.0 1.17619 0.0 0.0 0.0 0.430549 0.0 0.0 0.0 0.238067 0.0
NONHSAT073652.2 0.0 0.0512805 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT073770.2 0.0 0.653203 0.0 0.0 0.0 0.0133433 0.372621 0.798423 0.0 0.198842 0.359832 1.67481 0.748625 0.0 0.0 0.881926 0.20387 1.47651 1.03048 0.0 0.0 0.21896 0.507388 0.378262
NONHSAT074047.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0121209 0.0 0.0 0.0198515 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT074797.2 0.0610965 0.177148 0.00377494 0.0 0.0866734 0.0267437 0.0522366 0.0339219 0.0 0.0 0.0 0.0120468 0.0 0.0 0.0104846 0.0906209 0.044058 0.00988969 0.100815 0.137787 0.685464 0.467741 0.00665309 0.0
NONHSAT074800.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT074804.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.237243 0.0 0.0 0.0
NONHSAT075169.2 0.200371 0.537233 0.0 0.0 0.409241 0.087689 0.0 0.0 0.138111 0.0 0.0474955 0.000729929 0.0 0.645177 0.000952154 0.30377 0.233049 0.115179 0.14996 0.0 0.287444 0.210257 2.00692 0.660728
NONHSAT075335.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075337.2 0.0 0.128738 0.0 0.0 0.0 0.253583 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075338.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.360715 0.0 0.0
NONHSAT075640.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.114409 0.0 0.0 0.0
NONHSAT075643.2 0.0 0.0 0.891241 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.519317 0.0 0.0 0.0 0.0 0.0 0.0 0.180734 0.0 3.58064 4.56992 0.0 0.0
NONHSAT075644.2 0.0426987 0.0 0.107115 0.0 0.082525 0.0 0.0 0.0 0.0 0.0 0.0 0.0375676 0.0 0.0 0.2128 0.0 0.0 0.0 0.0 0.0 4.0128 4.83265 0.0 0.0
NONHSAT075646.2 0.0 0.0 0.0154775 0.0 0.0 0.634315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0140797 0.0 0.0 0.0 0.0 0.0
NONHSAT075712.2 0.262959 0.0416828 0.276418 0.000245854 0.0 0.0 0.0 0.0747719 0.0 0.0 0.0 0.328335 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00625693
NONHSAT075716.2 0.0 0.0 0.0629146 0.0 0.0 0.0 0.0 0.0 0.0129422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0555699 0.0 0.0 0.0375301 0.0 0.0 0.0680986 0.0285388
NONHSAT075743.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.442485 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.46921 2.40804 0.193478 0.0
NONHSAT075746.2 0.133207 0.301941 0.0 0.0 0.0 0.0907832 0.245327 0.0 0.119009 0.155236 0.0686425 0.0 0.0 0.268918 0.0 0.0 0.0 0.0 0.138653 0.318669 0.0 0.0 0.126569 0.404847
NONHSAT075749.2 0.057608 0.521015 0.186735 0.0 0.233418 0.189764 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.303668 0.352522 0.284154 0.0 0.28899 0.0 0.033884 0.269037 0.143072 0.438103
NONHSAT075750.2 0.0 0.0352102 0.0 0.0 0.0 0.0 0.271777 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0144445 0.0 0.0 0.0 0.0 0.498562 0.0 0.0
NONHSAT075753.2 0.0285315 0.0 0.0 0.0 0.0 0.0 0.0584121 0.0639001 0.723187 0.0 0.0 0.0 0.0 0.0 0.174064 0.0 0.0 0.0 0.0 0.125407 0.292142 0.0 0.0 0.0
NONHSAT075757.2 0.0 0.0542305 0.0 0.0 0.130932 0.0 0.0 0.0 0.0 0.0 0.0 0.0242557 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.129375 0.0 0.0
NONHSAT075759.2 0.0 0.0 0.0545627 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.044935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075763.2 0.946676 0.0 0.311695 0.372548 1.5897 0.466067 1.57425 0.0 0.0 0.425903 0.307969 0.0 0.0 0.0 0.320076 0.0 1.03772 0.0 0.0 0.0 1.12943 1.13947 0.0 0.0
NONHSAT075766.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075771.2 0.037518 0.0 0.053129 0.0920152 0.410114 0.0 0.110612 12.2667 0.186919 0.283386 0.419473 0.0 0.0 0.0 0.0 0.161761 0.0 0.178691 0.0496524 8.86385 0.345839 0.584992 1.65721 0.564212
NONHSAT075773.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075774.2 0.0 0.0 0.0 0.0 0.438083 0.0 0.0 5.80545 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.7368 0.0 0.0 11.0779 0.0
NONHSAT075775.2 0.0 0.0 0.0 0.0 0.0 0.0 0.184191 0.0497407 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.113713 0.0 0.0
NONHSAT075776.2 0.0 0.0 0.0 0.0 1.34587 0.0 0.154353 11.26 0.447202 0.0 0.0 0.0 0.0 0.164437 0.0 0.0 0.153503 0.179229 0.0 22.197 0.736824 0.0 5.12481 0.0
NONHSAT075777.2 0.156691 0.62314 0.0 0.108954 26.8528 0.0282039 0.0 477.805 0.115665 0.0 0.0 0.0 0.0191996 0.114996 0.05248 1.77824 0.164852 0.279187 0.169654 885.5 21.6922 2.7999 132.208 0.0993817
NONHSAT075778.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0834629 0.132852 0.176732
NONHSAT075779.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075782.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075783.2 0.0405534 0.0 0.0 0.0 0.227279 0.0 0.0 6.84107 0.068979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 23.6056 1.49091 0.442967 8.44272 0.0
NONHSAT075784.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075785.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075786.2 0.0 0.0375116 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.190384 0.0 0.0 0.0 0.137501 0.0806694 0.0
NONHSAT075787.2 0.0 0.0 0.0 0.0 0.332311 0.0 0.0 0.0 0.0784159 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075788.2 0.0 0.0415662 0.136905 0.0 0.0 0.0 0.42167 8.03719 0.0 0.175683 0.0705255 0.109415 0.0795196 0.229181 0.0 0.225582 0.0318755 0.348587 0.0 1.09271 0.0712705 0.314394 0.164902 0.319931
NONHSAT075790.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.268279 0.0 0.0 0.0 0.0 0.0 0.0 0.161846 0.0 0.409513 0.0 0.15723 0.179809 0.0 0.129803
NONHSAT075791.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT075792.2 0.292115 0.0 0.0 0.0 3.25385 0.0 0.0 341.656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.136181 0.125025 0.162332 0.0 437.995 3.42646 1.14671 31.0305 2.11977
NONHSAT075794.2 0.475097 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.108862 0.0 0.0
NONHSAT075796.2 0.975343 1.94286 0.0 0.271272 1.58325 0.657289 0.298289 43.4852 0.344995 0.211019 0.139038 1.03568 0.565453 0.189328 0.627216 0.31507 0.39735 1.56703 0.709788 42.9805 1.34899 1.34858 4.62482 1.81036
NONHSAT075797.2 0.0 0.251324 0.0 0.34307 0.0 0.0 0.282411 0.442347 0.176025 0.0 0.0659244 0.227415 0.0 0.0 0.054213 0.0 0.0363066 0.37344 0.0809307 0.0 0.0 0.555208 0.0 0.0
